row_id,parent_row_id,sample_id,group_id,split,network_input_path,descriptor_height_path,source_path,source_kind,prototype_id,rq,cond_rq,ra,cond_ra,robust_range,cond_robust_range,mean_abs_gradient,cond_mean_abs_gradient,gradient_std,cond_gradient_std,gradient_anisotropy,cond_gradient_anisotropy,psd_low_power,cond_psd_low_power,psd_mid_power,cond_psd_mid_power,psd_high_power,cond_psd_high_power,psd_slope,cond_psd_slope,autocorrelation_length_px,cond_autocorrelation_length_px,island_count,cond_island_count,island_mean_area_px,cond_island_mean_area_px
afmv2_84343ccdd8fc,afmv2_84343ccdd8fc,6058,6058,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_84343ccdd8fc.npy,data/plane_corrected_afm/6058/N58_Ctr_001/N58_Ctr_001_plane_corrected.npy,data/plane_corrected_afm/6058/N58_Ctr_001/N58_Ctr_001_plane_corrected.npy,physical_height,3,5.760004044,0.5266402812,4.460754871,0.5070511446,27.0523243,0.5666535816,1.108705759,0.4818254281,1.032804728,0.7696950636,0.1138967648,-0.6035236343,14.5351038,0.8438382455,9.563612938,0.635240714,5.928481579,-0.3631099116,-3.925020695,-1.0401715,8,-0.4661919802,56,-0.4924739331,292.5714417,-0.02214117887
afmv2_f8cd660aff48,afmv2_f8cd660aff48,6058,6058,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_f8cd660aff48.npy,data/plane_corrected_afm/6058/N58_Ctr_002/N58_Ctr_002_plane_corrected.npy,data/plane_corrected_afm/6058/N58_Ctr_002/N58_Ctr_002_plane_corrected.npy,physical_height,3,5.251366138,0.3566459353,4.021779537,0.3165083245,26.14354134,0.4993418126,1.015148044,0.3361466767,0.9554505944,0.6072508864,0.1612762511,-0.1671445076,14.40908146,0.7270094078,9.462718964,0.532248514,5.798454285,-0.4866694123,-3.8892138,-0.9474939832,8,-0.4661919802,71,-0.35743697,230.7605591,-0.1702939719
afmv2_d2b2ab4fc8ed,afmv2_d2b2ab4fc8ed,6058,6058,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_d2b2ab4fc8ed.npy,data/plane_corrected_afm/6058/N58_Ctr_003/N58_Ctr_003_plane_corrected.npy,data/plane_corrected_afm/6058/N58_Ctr_003/N58_Ctr_003_plane_corrected.npy,physical_height,3,5.27471447,0.3644492948,4.035052299,0.3222695355,24.95493507,0.4113040807,0.5287046432,-0.4212945162,0.5027369857,-0.3434505982,0.09636362642,-0.765009041,14.62646294,0.9285326112,9.931092262,1.010362265,5.97720623,-0.3168089131,-4.02029705,-1.28677138,17,0.1469067485,74,-0.3304295774,885.6080933,1.399291951
afmv2_ba792589856c,afmv2_ba792589856c,6058,6058,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_ba792589856c.npy,data/plane_corrected_afm/6058/N58_edg_000/N58_edg_000_plane_corrected.npy,data/plane_corrected_afm/6058/N58_edg_000/N58_edg_000_plane_corrected.npy,physical_height,3,6.780267715,0.8676275598,5.272013664,0.8591883291,33.44758987,1.040338342,1.045325041,0.3831352895,1.060436487,0.8277219348,0.2071485221,0.255352719,14.72528076,1.020141536,9.743242264,0.8186056736,5.785950184,-0.4985515366,-4.185711384,-1.714906512,11,-0.2618257373,30,-0.7265380023,546.1333618,0.5856143667
afmv2_89d4826511a7,afmv2_89d4826511a7,6058,6058,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_89d4826511a7.npy,data/plane_corrected_afm/6058/N58_edg_001/N58_edg_001_plane_corrected.npy,data/plane_corrected_afm/6058/N58_edg_001/N58_edg_001_plane_corrected.npy,physical_height,3,7.461155891,1.095190505,5.68375206,1.03790861,38.45360184,1.411123817,0.5738551617,-0.3509906278,0.5797569752,-0.1817081258,0.1581800729,-0.1956612275,15.35902119,1.607649734,11.07345772,2.17648475,6.144528389,-0.1578096617,-4.185360432,-1.713998157,23,0.5556392344,56,-0.4924739331,1170.285767,2.081627985
afmv2_24dfe427bb29,afmv2_24dfe427bb29,6062,6062,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_24dfe427bb29.npy,data/plane_corrected_afm/6062/N62_Ctr_000/N62_Ctr_000_plane_corrected.npy,data/plane_corrected_afm/6062/N62_Ctr_000/N62_Ctr_000_plane_corrected.npy,physical_height,1,2.915708303,-0.423965618,2.186863899,-0.4799601171,14.70132542,-0.3481606477,0.7681446075,-0.04846246239,0.7098516226,0.09149146894,0.06811573356,-1.025180516,13.76820278,0.1328837052,8.710067749,-0.236055096,5.579609394,-0.6946285616,-3.58091855,-0.1495460396,6,-0.6024361422,129,0.1647059538,127.0077515,-0.4189762037
afmv2_e1e992ced190,afmv2_e1e992ced190,6062,6062,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_e1e992ced190.npy,data/plane_corrected_afm/6062/N62_Ctr_001/N62_Ctr_001_plane_corrected.npy,data/plane_corrected_afm/6062/N62_Ctr_001/N62_Ctr_001_plane_corrected.npy,physical_height,3,3.176725388,-0.3367298298,2.382550478,-0.3950198717,15.99367905,-0.2524385526,0.4245071709,-0.5835404375,0.3897042871,-0.5808199909,0.1480370462,-0.2890815129,14.09648609,0.4372182982,9.396174431,0.4643200979,5.94603014,-0.3464342479,-3.820478678,-0.7695896877,12,-0.1937036563,171,0.5428094503,383.2514648,0.1952072577
afmv2_2532cdccd95a,afmv2_2532cdccd95a,6062,6062,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_2532cdccd95a.npy,data/plane_corrected_afm/6062/N62_Ctr_002/N62_Ctr_002_plane_corrected.npy,data/plane_corrected_afm/6062/N62_Ctr_002/N62_Ctr_002_plane_corrected.npy,physical_height,3,3.19434762,-0.330840218,2.38207984,-0.3952241581,16.11175728,-0.24369273,0.4264661372,-0.5804901304,0.4028552771,-0.5532028274,0.08926922828,-0.8303505528,14.05903816,0.402502246,9.294317245,0.3603446546,6.032666683,-0.2641071636,-3.785613537,-0.6793496741,12,-0.1937036563,158,0.4257774157,414.7784729,0.2707734705
afmv2_252153a59adb,afmv2_252153a59adb,6062,6062,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_252153a59adb.npy,data/plane_corrected_afm/6062/N62_Ctr_003/N62_Ctr_003_plane_corrected.npy,data/plane_corrected_afm/6062/N62_Ctr_003/N62_Ctr_003_plane_corrected.npy,physical_height,1,3.008005619,-0.3931184836,2.273295164,-0.4424435286,15.1391468,-0.315732078,0.4026578367,-0.6175620436,0.3829135895,-0.5950804994,0.07739910483,-0.9396779118,13.89451313,0.2499795422,9.071895599,0.1332974511,5.884063244,-0.4053187981,-3.790156364,-0.6911076868,12,-0.1937036563,146,0.3177478452,448.876709,0.3525025885
afmv2_49ae30fb6667,afmv2_49ae30fb6667,6062,6062,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_49ae30fb6667.npy,data/plane_corrected_afm/6062/N62_Edg_000/N62_Edg_000_plane_corrected.npy,data/plane_corrected_afm/6062/N62_Edg_000/N62_Edg_000_plane_corrected.npy,physical_height,3,5.697843552,0.5058653211,4.275447845,0.426616276,29.68853188,0.7619122995,0.9454536438,0.2276255013,0.9679989815,0.6336025799,0.1549494117,-0.2254165757,14.60297012,0.9067536246,9.441411018,0.5104974406,5.736458778,-0.5455811504,-4.173809528,-1.684101427,11,-0.2618257373,40,-0.6365133603,409.6000061,0.2583613468
afmv2_f797828167ab,afmv2_f797828167ab,6062,6062,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_f797828167ab.npy,data/plane_corrected_afm/6062/N62_Edg_001/N62_Edg_001_plane_corrected.npy,data/plane_corrected_afm/6062/N62_Edg_001/N62_Edg_001_plane_corrected.npy,physical_height,1,2.571070194,-0.5391487949,1.920552611,-0.5955559146,12.98373032,-0.4753795434,0.3661493361,-0.6744094429,0.3454746902,-0.6737024283,0.04239833727,-1.262045366,13.79552174,0.1582097097,9.039554596,0.1002838735,5.844088554,-0.4433050746,-3.730400085,-0.5364429621,12,-0.1937036563,192,0.7318611986,341.3333435,0.09473487342
afmv2_50bef47f7d10,afmv2_50bef47f7d10,6068,6068,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_50bef47f7d10.npy,data/plane_corrected_afm/6068/Area_1_GRX_Non_ODS_100hr_Ox_900C_20min_009/Area_1_GRX_Non_ODS_100hr_Ox_900C_20min_009_plane_corrected.npy,data/plane_corrected_afm/6068/Area_1_GRX_Non_ODS_100hr_Ox_900C_20min_009/Area_1_GRX_Non_ODS_100hr_Ox_900C_20min_009_plane_corrected.npy,physical_height,0,11.03923798,2.291038705,9.71848774,2.789236886,37.65274429,1.351805871,2.753793478,3.043392102,2.037495136,2.87955137,0.08986477554,-0.8248653859,16.05932999,2.256870048,11.1968689,2.302462432,8.183713913,1.779943077,-3.715121984,-0.4968992803,6,-0.6024361422,119,0.07468131174,137.6806793,-0.3933945586
afmv2_ac9664a7114e,afmv2_ac9664a7114e,6068,6068,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_ac9664a7114e.npy,data/plane_corrected_afm/6068/N68_Ctr_001/N68_Ctr_001_plane_corrected.npy,data/plane_corrected_afm/6068/N68_Ctr_001/N68_Ctr_001_plane_corrected.npy,physical_height,0,9.810490608,1.880373076,8.527712822,2.272365906,36.52324677,1.268146208,2.541667223,2.713090235,1.620994091,2.004896502,0.1005898044,-0.7260846879,15.54815865,1.782989357,10.81287861,1.910486547,7.814674854,1.42926069,-3.588279724,-0.1685986642,6,-0.6024361422,115,0.03867145492,142.4695587,-0.3819162262
afmv2_8f738b97ddd8,afmv2_8f738b97ddd8,6068,6068,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_8f738b97ddd8.npy,data/plane_corrected_afm/6068/N68_Ctr_003/N68_Ctr_003_plane_corrected.npy,data/plane_corrected_afm/6068/N68_Ctr_003/N68_Ctr_003_plane_corrected.npy,physical_height,0,11.14494133,2.326366335,9.960235596,2.894170613,36.47912598,1.264878268,2.627342463,2.846495182,1.940657854,2.676192456,0.2222882211,0.3947938388,15.80090237,2.017295076,11.00478458,2.10638346,7.268317699,0.9100803304,-3.941784859,-1.083561498,7,-0.5343140612,101,-0.08736304392,162.2178192,-0.3345821674
afmv2_70d4ace1949e,afmv2_70d4ace1949e,6068,6068,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_70d4ace1949e.npy,data/plane_corrected_afm/6068/N68_Ctr_005/N68_Ctr_005_plane_corrected.npy,data/plane_corrected_afm/6068/N68_Ctr_005/N68_Ctr_005_plane_corrected.npy,physical_height,0,10.2050066,2.012226182,8.86954689,2.420743325,39.04310989,1.45478752,2.516185999,2.673413412,1.662748933,2.092581938,0.05659873411,-1.131255498,15.57760048,1.810283365,10.99765778,2.099108449,7.585945129,1.211908396,-3.598114252,-0.1940529694,7,-0.5343140612,109,-0.01534333029,150.3119202,-0.363119087
afmv2_21a48cb18e99,afmv2_21a48cb18e99,6078,6078,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_21a48cb18e99.npy,data/plane_corrected_afm/6078/N74_ctr_004/N74_ctr_004_plane_corrected.npy,data/plane_corrected_afm/6078/N74_ctr_004/N74_ctr_004_plane_corrected.npy,physical_height,3,2.606983185,-0.5271461397,1.965578437,-0.5760118829,13.57195187,-0.4318111284,0.2079638988,-0.9207200437,0.1989093274,-0.9814906311,0.3067095876,1.172339673,13.58019161,-0.04141179242,9.362760544,0.4302113241,5.886808395,-0.4027101959,-3.67270565,-0.3871148237,45,2.054325016,124,0.1196936328,528.5161133,0.5433880716
afmv2_ba2ddf17c264,afmv2_ba2ddf17c264,6078,6078,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_ba2ddf17c264.npy,data/plane_corrected_afm/6078/N78_1um_004/N78_1um_004_plane_corrected.npy,data/plane_corrected_afm/6078/N78_1um_004/N78_1um_004_plane_corrected.npy,physical_height,1,1.194659829,-0.9991655905,0.9414386153,-1.020552782,5.654220104,-1.01826197,0.3172970712,-0.750477322,0.252542913,-0.868859757,0.05195656419,-1.17401126,12.06046009,-1.450276817,7.717121601,-1.249650896,6.577590942,0.2537115747,-2.746952057,2.008975209,8,-0.4661919802,219,0.9749277321,74.81278229,-0.5440808802
afmv2_fc728060b880,afmv2_fc728060b880,6078,6078,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_fc728060b880.npy,data/plane_corrected_afm/6078/N78_1um_005/N78_1um_005_plane_corrected.npy,data/plane_corrected_afm/6078/N78_1um_005/N78_1um_005_plane_corrected.npy,physical_height,1,1.268263817,-0.9745660441,0.9935347438,-0.9979397958,6.24250412,-0.974688928,0.383449167,-0.64747187,0.3329207003,-0.7000658877,0.0825817287,-0.8919444082,12.48223972,-1.059266588,8.113322258,-0.8452107126,6.515813828,0.1950073663,-2.799635887,1.872615814,6,-0.6024361422,248,1.235999194,66.06451416,-0.5650493619
afmv2_073b4eb6d9c3,afmv2_073b4eb6d9c3,6078,6078,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_073b4eb6d9c3.npy,data/plane_corrected_afm/6078/N78_Ctr_000/N78_Ctr_000_plane_corrected.npy,data/plane_corrected_afm/6078/N78_Ctr_000/N78_Ctr_000_plane_corrected.npy,physical_height,1,1.638258457,-0.8509083378,1.266340494,-0.8795249945,8.147644043,-0.8335789557,0.4159995019,-0.5967877319,0.3701605797,-0.6218619019,0.16332376,-0.1482863431,12.56866264,-0.9791483387,7.235958099,-1.74082084,4.878969193,-1.360417649,-3.497708559,0.06582296525,6,-0.6024361422,127,0.1467010254,129.0078735,-0.4141821667
afmv2_b9f36dfe0ae3,afmv2_b9f36dfe0ae3,6078,6078,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_b9f36dfe0ae3.npy,data/plane_corrected_afm/6078/N78_Edg_000/N78_Edg_000_plane_corrected.npy,data/plane_corrected_afm/6078/N78_Edg_000/N78_Edg_000_plane_corrected.npy,physical_height,3,2.589802504,-0.5328881786,2.032412529,-0.5470016963,12.52330399,-0.5094824173,0.431289047,-0.5729803758,0.4012426436,-0.5565893681,0.1528404653,-0.2448405978,13.02195454,-0.5589247036,7.719452858,-1.247271157,4.952069283,-1.29095369,-3.874046803,-0.9082378673,40,1.713714611,39,-0.6455158245,420.1025696,0.2835346505
afmv2_414aefa68931,afmv2_414aefa68931,6094,6094,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_414aefa68931.npy,data/plane_corrected_afm/6094/N6081_1um_000/N6081_1um_000_plane_corrected.npy,data/plane_corrected_afm/6094/N6081_1um_000/N6081_1um_000_plane_corrected.npy,physical_height,1,1.127625465,-1.021569471,0.8900805712,-1.042845394,5.331799507,-1.04214303,0.3152540326,-0.7536585381,0.2301990986,-0.9157819107,0.1968813837,0.160789328,11.868083,-1.628619735,7.479398727,-1.492317537,7.042901993,0.6958772103,-2.566043854,2.477212487,7,-0.5343140612,254,1.290013979,64.50393677,-0.5687898666
afmv2_880cf334ebab,afmv2_880cf334ebab,6094,6094,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_880cf334ebab.npy,data/plane_corrected_afm/6094/N6094_150nm_002/N6094_150nm_002_plane_corrected.npy,data/plane_corrected_afm/6094/N6094_150nm_002/N6094_150nm_002_plane_corrected.npy,physical_height,3,4.12655735,-0.01928187484,3.202923775,-0.0389264209,19.7377243,0.0248755257,0.9540779591,0.2410544257,0.7647605538,0.206800577,0.09079804271,-0.8162697183,14.12646008,0.4650056446,9.080327988,0.141905203,5.922155857,-0.3691209808,-3.711992264,-0.4887987545,7,-0.5343140612,86,-0.222400007,190.5116272,-0.2667655224
afmv2_398599b34d45,afmv2_398599b34d45,6094,6094,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_398599b34d45.npy,data/plane_corrected_afm/6094/N6094_1_um_008/N6094_1_um_008_plane_corrected.npy,data/plane_corrected_afm/6094/N6094_1_um_008/N6094_1_um_008_plane_corrected.npy,physical_height,1,1.39084661,-0.9335970532,1.080825567,-0.9600501052,6.546729088,-0.9521555822,0.3078626394,-0.7651676791,0.2741758525,-0.8234304452,0.168042168,-0.1048284055,12.21358013,-1.308327093,7.255088329,-1.721292771,5.016358376,-1.229862453,-3.410003662,0.2928259509,8,-0.4661919802,101,-0.08736304392,162.2178192,-0.3345821674
afmv2_3eebc33de042,afmv2_3eebc33de042,6094,6094,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_3eebc33de042.npy,data/plane_corrected_afm/6094/N6094_1um_000/N6094_1um_000_plane_corrected.npy,data/plane_corrected_afm/6094/N6094_1um_000/N6094_1um_000_plane_corrected.npy,physical_height,3,4.153931141,-0.01013314715,3.155041218,-0.05971045302,20.60526085,0.08913225409,0.4946226776,-0.474363557,0.4560732841,-0.4414446711,0.16781573,-0.1069139666,14.30185699,0.6276071098,9.639235497,0.7124359459,7.553659916,1.181229108,-3.463168859,0.1552206533,14,-0.05745949439,126,0.1376985612,520.1190186,0.5232613078
afmv2_59402c6de171,afmv2_59402c6de171,6094,6094,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_59402c6de171.npy,data/plane_corrected_afm/6094/N6094_1um_005/N6094_1um_005_plane_corrected.npy,data/plane_corrected_afm/6094/N6094_1um_005/N6094_1um_005_plane_corrected.npy,physical_height,1,1.300152421,-0.9639083988,1.017017365,-0.9877468658,6.298623562,-0.9705322712,0.3056215048,-0.7686573506,0.267529428,-0.8373879793,0.222006321,0.3921974553,12.15872574,-1.35917978,7.152448177,-1.826067463,5.053323746,-1.194735807,-3.359511614,0.4235124466,8,-0.4661919802,133,0.2007158106,123.187973,-0.4281317251
afmv2_7253c5ae4119,afmv2_7253c5ae4119,6094,6094,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_7253c5ae4119.npy,data/plane_corrected_afm/6094/N6094_1um_Edge_005/N6094_1um_Edge_005_plane_corrected.npy,data/plane_corrected_afm/6094/N6094_1um_Edge_005/N6094_1um_Edge_005_plane_corrected.npy,physical_height,3,3.926283598,-0.08621633857,3.008805275,-0.1231860217,19.36293983,-0.002884023903,0.8004056811,0.001771266819,0.6720309258,0.01206776286,0.1003133506,-0.7286309094,13.96507263,0.3153916301,9.177667618,0.2412691416,5.85295248,-0.4348820563,-3.727377653,-0.5286201254,8,-0.4661919802,76,-0.312424649,215.578949,-0.2066823528
afmv2_04d5f811e638,afmv2_04d5f811e638,6094,6094,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_04d5f811e638.npy,data/plane_corrected_afm/6094/N6094_1um_edge/N6094_1um_edge_plane_corrected.npy,data/plane_corrected_afm/6094/N6094_1um_edge/N6094_1um_edge_plane_corrected.npy,physical_height,3,4.058175087,-0.04213624321,3.079812527,-0.09236442198,20.35012627,0.07023493685,0.8088430166,0.01490904494,0.6776968837,0.02396631083,0.2080834359,0.2639635525,13.89773941,0.2529704607,8.974207878,0.0335781825,7.266168118,0.9080376734,-3.327435255,0.5065343702,9,-0.3980698993,84,-0.2404049354,195.0476227,-0.2558933204
afmv2_ee2cd7454dfd,afmv2_ee2cd7454dfd,6094,6094,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_ee2cd7454dfd.npy,data/plane_corrected_afm/6094/N6094_1um_edge_002/N6094_1um_edge_002_plane_corrected.npy,data/plane_corrected_afm/6094/N6094_1um_edge_002/N6094_1um_edge_002_plane_corrected.npy,physical_height,3,4.12655735,-0.01928187484,3.202923775,-0.0389264209,19.7377243,0.0248755257,0.9540779591,0.2410544257,0.7647605538,0.206800577,0.09079804271,-0.8162697183,14.12646008,0.4650056446,9.080327988,0.141905203,5.922155857,-0.3691209808,-3.711992264,-0.4887987545,7,-0.5343140612,86,-0.222400007,190.5116272,-0.2667655224
afmv2_affc4ca923e4,afmv2_affc4ca923e4,6094,6094,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_affc4ca923e4.npy,data/plane_corrected_afm/6094/N6094_1um_edge_003/N6094_1um_edge_003_plane_corrected.npy,data/plane_corrected_afm/6094/N6094_1um_edge_003/N6094_1um_edge_003_plane_corrected.npy,physical_height,3,4.414046764,0.07680135903,3.395415783,0.0446271804,21.26407433,0.1379292746,0.9442587495,0.2257649309,0.7832103372,0.2455452405,0.0884103477,-0.8382610978,14.12884903,0.4672203174,8.874843597,-0.06785251245,5.769360542,-0.5143159798,-3.89023757,-0.950143765,8,-0.4661919802,72,-0.3484345058,227.5555573,-0.177975952
afmv2_070bba65e58a,afmv2_070bba65e58a,6094,6094,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_070bba65e58a.npy,data/plane_corrected_afm/6094/N6094_1um_edge_006/N6094_1um_edge_006_plane_corrected.npy,data/plane_corrected_afm/6094/N6094_1um_edge_006/N6094_1um_edge_006_plane_corrected.npy,physical_height,3,5.598615646,0.4727018805,4.382487774,0.4730783169,27.10088921,0.5702506891,0.8380481005,0.06038429149,0.7514584661,0.1788661074,0.2575525343,0.7195886266,14.28979397,0.6164241036,9.530146599,0.6010783974,7.35225296,0.9898404993,-3.533117294,-0.02582401043,14,-0.05745949439,42,-0.6185084319,390.0952454,0.2116109259
afmv2_5afeb1412332,afmv2_5afeb1412332,6023,6023,test,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_5afeb1412332.npy,data/plane_corrected_afm/6023/N6023_Ctr_000/N6023_Ctr_000_plane_corrected.npy,data/plane_corrected_afm/6023/N6023_Ctr_000/N6023_Ctr_000_plane_corrected.npy,physical_height,0,8.395533562,1.407473407,5.425800323,0.925941382,50.63382721,2.313289187,0.8047260642,0.008498536885,0.8266538382,0.3367768715,0.2168002129,0.344247655,14.45901775,0.7733027771,10.37177849,1.460213156,6.207304955,-0.09815571593,-3.835169792,-0.8076140952,15,0.01066258659,27,-0.753545395,606.8148193,0.731060072
afmv2_d1e97556fd64,afmv2_d1e97556fd64,6023,6023,test,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_d1e97556fd64.npy,data/plane_corrected_afm/6023/N6023_Ctr_002/N6023_Ctr_002_plane_corrected.npy,data/plane_corrected_afm/6023/N6023_Ctr_002/N6023_Ctr_002_plane_corrected.npy,physical_height,0,10.45164013,2.094654773,7.071166039,1.640133272,55.29087448,2.658227532,0.828549087,0.04559337419,1.07611835,0.8606539478,0.4695303738,2.671967424,15.16270065,1.425651046,11.16567898,2.270623876,6.425637722,0.1093167834,-3.978624105,-1.178911006,16,0.07878466756,35,-0.6815256813,468.1142883,0.3986126097
afmv2_452bfe1ab79e,afmv2_452bfe1ab79e,6023,6023,test,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_452bfe1ab79e.npy,data/plane_corrected_afm/6023/N6023_Ctr_004/N6023_Ctr_004_plane_corrected.npy,data/plane_corrected_afm/6023/N6023_Ctr_004/N6023_Ctr_004_plane_corrected.npy,physical_height,2,10.28980446,2.040566887,7.278920174,1.730311594,55.20772552,2.652068852,0.7733402252,-0.04037236422,0.9016093612,0.494183951,0.08106280118,-0.9059341813,14.33349228,0.656934562,10.00636673,1.087202167,6.562877655,0.2397301533,-3.852440596,-0.8523154084,19,0.2831509105,17,-0.843570037,963.7647095,1.586623381
afmv2_71f6caf06442,afmv2_71f6caf06442,6028,6028,test,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_71f6caf06442.npy,data/plane_corrected_afm/6028/N6028_1um_003/N6028_1um_003_plane_corrected.npy,data/plane_corrected_afm/6028/N6028_1um_003/N6028_1um_003_plane_corrected.npy,physical_height,3,6.202368736,0.6744851342,4.842485905,0.672746349,30.5542202,0.8260321331,1.051611185,0.3929234466,0.9815840125,0.6621312322,0.1058655456,-0.6774935461,14.70058632,0.9972485891,9.699593544,0.7740492197,6.382279873,0.06811563239,-3.966100693,-1.146497173,10,-0.3299478183,37,-0.6635207529,442.8108215,0.3379634307
afmv2_591e6b53adec,afmv2_591e6b53adec,6028,6028,test,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_591e6b53adec.npy,data/plane_corrected_afm/6028/N6028_1um_004/N6028_1um_004_plane_corrected.npy,data/plane_corrected_afm/6028/N6028_1um_004/N6028_1um_004_plane_corrected.npy,physical_height,3,6.072564602,0.6311026639,4.71369648,0.6168436631,31.7080822,0.9114964252,1.036756992,0.3697939773,0.9934601784,0.6870712568,0.07430294901,-0.9681944255,14.63207722,0.9337373217,9.659878731,0.7335084837,7.098858356,0.7490502024,-3.710999966,-0.4862304303,10,-0.3299478183,40,-0.6365133603,409.6000061,0.2583613468
afmv2_2ebd99306a7c,afmv2_2ebd99306a7c,6028,6028,test,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_2ebd99306a7c.npy,data/plane_corrected_afm/6028/N6028_500_nm_006/N6028_500_nm_006_plane_corrected.npy,data/plane_corrected_afm/6028/N6028_500_nm_006/N6028_500_nm_006_plane_corrected.npy,physical_height,1,2.319947004,-0.6230778964,1.810980201,-0.6431172111,11.30189705,-0.5999496305,0.5004560351,-0.465280434,0.4254820943,-0.5056863661,0.1476109177,-0.2930062828,13.11231613,-0.4751551154,8.009672165,-0.9510163488,5.430478096,-0.8363417984,-3.625305414,-0.2644307381,8,-0.4661919802,99,-0.1053679723,165.4949493,-0.326727305
afmv2_4736adbc1b93,afmv2_4736adbc1b93,6048,6048,test,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_4736adbc1b93.npy,data/plane_corrected_afm/6048/N6048_1um_026/N6048_1um_026_plane_corrected.npy,data/plane_corrected_afm/6048/N6048_1um_026/N6048_1um_026_plane_corrected.npy,physical_height,3,3.227337599,-0.3198144769,2.615104675,-0.2940767683,14.86874676,-0.3357600779,0.4208157659,-0.5892883255,0.345351994,-0.6739600911,0.1277230829,-0.4761791422,12.98213291,-0.5958412912,7.965315819,-0.9962951447,4.935637474,-1.306568151,-4.0297122,-1.311140226,49,2.32681334,36,-0.6725232171,455.1111145,0.3674456624
afmv2_e66b501502c9,afmv2_e66b501502c9,6048,6048,test,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_e66b501502c9.npy,data/plane_corrected_afm/6048/N6048_1um_027/N6048_1um_027_plane_corrected.npy,data/plane_corrected_afm/6048/N6048_1um_027/N6048_1um_027_plane_corrected.npy,physical_height,1,1.868148208,-0.7740757671,1.467842937,-0.7920602994,8.940859795,-0.7748270228,0.4010003507,-0.6201429156,0.3362239599,-0.6931290213,0.1851127148,0.05239639553,12.66497803,-0.8898592883,7.645261765,-1.323005154,4.874828339,-1.364352529,-3.638755798,-0.2992438151,8,-0.4661919802,76,-0.312424649,215.578949,-0.2066823528
afmv2_6f69dd93389f,afmv2_6f69dd93389f,6063,6063,test,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_6f69dd93389f.npy,data/plane_corrected_afm/6063/N63_Ctr_001/N63_Ctr_001_plane_corrected.npy,data/plane_corrected_afm/6063/N63_Ctr_001/N63_Ctr_001_plane_corrected.npy,physical_height,3,6.003848076,0.6081365799,4.627614021,0.5794784783,28.71865845,0.6900756794,1.051083326,0.3921015171,1.095742941,0.9018657149,0.1416203082,-0.3481815738,14.69855881,0.9953689887,9.724515915,0.799489885,5.981593132,-0.3126402236,-4.051423073,-1.367333588,9,-0.3980698993,52,-0.5284837899,315.0769348,0.0318016144
