row_id,sample_id,group_id,split,network_input_path,descriptor_height_path,scan_size_um,height_shape,network_min,network_max,network_mean,network_std,physical_min,physical_max,physical_mean,physical_std,looks_per_image_normalized,network_ra,physical_ra,stored_ra,v3_table_ra,network_island_count,physical_island_count,stored_island_count,v3_table_island_count,network_rq,physical_rq,stored_rq,v3_table_rq,network_autocorrelation_length_px,physical_autocorrelation_length_px,stored_autocorrelation_length_px,v3_table_autocorrelation_length_px,network_psd_slope,physical_psd_slope,stored_psd_slope,v3_table_psd_slope,network_robust_range,physical_robust_range,stored_robust_range,v3_table_robust_range,network_height_std,physical_height_std,stored_height_std,scale_rq,scale_ra,scale_std,scale_range
afmv2_a03f1cffad55,6073,6073,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_a03f1cffad55.npy,data/plane_corrected_afm/6073/N73_ctr_001/N73_ctr_001_plane_corrected.npy,1,512x512,-1.0,1.0,0.13774177432060242,0.40400299429893494,-9.75621509552002,5.033860683441162,-2.560227585490793e-10,1.5171726942062378,True,0.32065954738050634,1.1801521500878742,1.180152178,1.180152178,85.0,272.0,272,272,0.40400298016647046,1.5171726915501071,1.517172694,1.517172694,4.0,15.0,15,15,-2.7152332263939734,-3.4182982275406295,-3.418298244,-3.418298244,1.9999620056152345,7.291744592189792,7.291744709,7.291744709,0.40400298016647046,1.5171726915501071,1.517172694,3.7553502474782543,3.6803898705921347,3.7553502474782543,3.645941558748104
afmv2_9765bb83e22c,6073,6073,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_9765bb83e22c.npy,data/plane_corrected_afm/6073/N73_ctr_002/N73_ctr_002_plane_corrected.npy,1,256x256,-1.0,1.0,0.05177716910839081,0.4029518663883209,-8.44679069519043,7.086286544799805,-2.8057911549694836e-10,1.3964252471923828,True,0.3187929624525587,1.0849204904668175,1.084920526,1.084920526,92.0,162.0,162,162,0.4029518610770342,1.396425284336203,1.396425247,1.396425247,4.0,8.0,8,8,-2.9767369245128434,-3.289464095363919,-3.289463997,-3.289463997,1.9999530512094497,6.754884326457979,6.754884243,6.754884243,0.4029518610770342,1.396425284336203,1.396425247,3.465489104836873,3.4032134276749297,3.465489104836873,3.377521448502522
afmv2_21a48cb18e99,6078,6078,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_21a48cb18e99.npy,data/plane_corrected_afm/6078/N74_ctr_004/N74_ctr_004_plane_corrected.npy,1,512x512,-1.0,1.0,-0.22400496900081635,0.3755593001842499,-9.09984016418457,13.003087043762207,-4.470348358154297e-08,2.606983184814453,True,0.2877126095159234,1.965578393329617,1.965578437,1.965578437,30.0,124.0,124,124,0.37555931755700783,2.606983134420718,2.606983185,2.606983185,12.0,45.0,45,45,-3.355864561441199,-3.6727057004285664,-3.67270565,-3.67270565,1.9998079997301101,13.571951808929452,13.57195187,13.57195187,0.37555931755700783,2.606983134420718,2.606983185,6.94160153282575,6.831742260572811,6.94160153282575,6.786627421613022
afmv2_ba2ddf17c264,6078,6078,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_ba2ddf17c264.npy,data/plane_corrected_afm/6078/N78_1um_004/N78_1um_004_plane_corrected.npy,0.891,256x256,-1.0,1.0,0.0661173164844513,0.41323816776275635,-6.023240566253662,4.435740947723389,4.019966581836343e-10,1.1946598291397095,True,0.32987304537753814,0.9414385935529992,0.9414386153,0.9414386153,114.0,219.0,219,219,0.413238178663343,1.1946597973874449,1.194659829,1.194659829,4.0,8.0,8,8,-2.826662001545661,-2.746952114630005,-2.746952057,-2.746952057,1.9999535953998566,5.654219949245454,5.654220104,5.654220104,0.413238178663343,1.1946597973874449,1.194659829,2.8909715003867316,2.8539421657672186,2.8909715003867316,2.8271755715986946
afmv2_fc728060b880,6078,6078,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_fc728060b880.npy,data/plane_corrected_afm/6078/N78_1um_005/N78_1um_005_plane_corrected.npy,1,256x256,-1.0,1.0,0.03870072960853577,0.39943912625312805,-5.973950386047363,4.543915271759033,3.774403012357652e-10,1.2682639360427856,True,0.3172191970403412,0.9935347183498531,0.9935347438,0.9935347438,127.0,248.0,248,248,0.3994391079489329,1.2682638663329644,1.268263817,1.268263817,3.0,6.0,6,6,-2.4086950856997422,-2.7996357841862975,-2.799635887,-2.799635887,1.9998042398691176,6.242503893375399,6.24250412,6.24250412,0.3994391079489329,1.2682638663329644,1.268263817,3.175111903402078,3.1320132186814154,3.175111903402078,3.1215574849386036
afmv2_073b4eb6d9c3,6078,6078,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_073b4eb6d9c3.npy,data/plane_corrected_afm/6078/N78_Ctr_000/N78_Ctr_000_plane_corrected.npy,1,256x256,-1.0,1.0,0.10733528435230255,0.39065155386924744,-8.717473030090332,6.847819805145264,1.7280399333685637e-11,1.638258457183838,True,0.30791870013839734,1.2663405072954532,1.266340494,1.266340494,96.0,127.0,127,127,0.39065154012055525,1.6382585125595772,1.638258457,1.638258457,3.0,6.0,6,6,-3.0720453531366427,-3.497708546977171,-3.497708559,-3.497708559,1.999936824440956,8.147644329071046,8.147644043,8.147644043,0.39065154012055525,1.6382585125595772,1.638258457,4.193656863746166,4.112580712786469,4.193656863746166,4.073950851596806
afmv2_b9f36dfe0ae3,6078,6078,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_b9f36dfe0ae3.npy,data/plane_corrected_afm/6078/N78_Edg_000/N78_Edg_000_plane_corrected.npy,1,256x256,-1.0,1.0,-0.0912356823682785,0.40725091099739075,-12.475733757019043,10.89227294921875,0.0,2.5898025035858154,True,0.3229120449515087,2.0324126361194264,2.032412529,2.032412529,33.0,39.0,39,39,0.40725091248219847,2.589802493997792,2.589802504,2.589802504,21.0,40.0,40,40,-3.6288431976121514,-3.8740467025103626,-3.874046803,-3.874046803,1.9998193287849426,12.523304247856146,12.52330399,12.52330399,0.40725091248219847,2.589802493997792,2.589802504,6.359230672346244,6.294013084660968,6.359230672346244,6.262217825179787
afmv2_56b02db57279,6080,6080,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_56b02db57279.npy,data/plane_corrected_afm/6080/N80_Ctr_000/N80_Ctr_000_plane_corrected.npy,1,256x256,-1.0,1.0,0.15823666751384735,0.4127190113067627,-16.40733528137207,11.37729263305664,-2.573870006017387e-10,3.6446633338928223,True,0.32722349604506734,2.8595973206825187,2.859597206,2.859597206,63.0,68.0,68,68,0.41271901010174783,3.6446633702359037,3.644663334,3.644663334,4.0,8.0,8,8,-3.8465865710315073,-4.100341371344362,-4.10034132,-4.10034132,1.9997488313913345,17.336599493026736,17.33659935,17.33659935,0.41271901010174783,3.6446633702359037,3.644663334,8.830858964643724,8.738973072669197,8.830858964643724,8.669388485635327
afmv2_30eb2e2bec97,6080,6080,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_30eb2e2bec97.npy,data/plane_corrected_afm/6080/N80_Edg_000/N80_Edg_000_plane_corrected.npy,1,256x256,-1.0,1.0,0.15969562530517578,0.42054426670074463,-20.024566650390625,13.068397521972656,-2.9802322387695312e-08,5.1585373878479,True,0.330853050886295,4.021750216008396,4.02175045,4.02175045,26.0,26.0,26,26,0.4205442500053352,5.158537541181987,5.158537388,5.158537388,5.0,9.0,9,9,-3.9412025294421165,-4.093806706679609,-4.093806744,-4.093806744,1.9999564647674561,24.21538863182068,24.21538925,24.21538925,0.4205442500053352,5.158537541181987,5.158537388,12.266337112245724,12.155699351222122,12.266337112245724,12.10795787729125
afmv2_a06ba8e6b8de,6081,6081,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_a06ba8e6b8de.npy,data/plane_corrected_afm/6081/N6081_1um_000/N6081_1um_000_plane_corrected.npy,1,256x256,-1.0,1.0,0.00479140505194664,0.40870675444602966,-3.785670757293701,3.508042812347412,-1.3505996321327984e-10,0.9417254328727722,True,0.325249463722323,0.7405978391073963,0.7405978441,0.7405978441,93.0,185.0,185,185,0.4087067551189342,0.9417254297885703,0.9417254329,0.9417254329,4.0,7.0,7,7,-3.0718196493086998,-2.7603687406458572,-2.760368824,-2.760368824,1.9993526607751848,4.540554797649385,4.540555,4.540555,0.4087067551189342,0.9417254297885703,0.9417254329,2.304159199704265,2.2770147892993022,2.304159199704265,2.2710124565462757
afmv2_9a9bb2d27267,6081,6081,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_9a9bb2d27267.npy,data/plane_corrected_afm/6081/N81_Ctr_000/N81_Ctr_000_plane_corrected.npy,1,256x256,-1.0,1.0,-0.33364129066467285,0.440777063369751,-6.283005237579346,11.60896110534668,0.0,3.1814770698547363,True,0.3544332136769408,2.5469021623510075,2.54690218,2.54690218,9.0,12.0,12,12,0.4407770551874546,3.1814768039148116,3.181476831,3.181476831,29.0,57.0,57,57,-4.3336249695057125,-3.981900854967417,-3.98190093,-3.98190093,1.9999931234121324,14.30525271892548,14.30525303,14.30525303,0.4407770551874546,3.1814768039148116,3.181476831,7.217882070929909,7.1858450734034784,7.217882070929909,7.15265095237912
afmv2_0040995fccea,6081,6081,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_0040995fccea.npy,data/plane_corrected_afm/6081/N81_Edg_000/N81_Edg_000_plane_corrected.npy,1,256x256,-1.0,1.0,-0.3807157874107361,0.45817962288856506,-9.86365032196045,21.40791130065918,0.0,5.771374702453613,True,0.37435600997760854,4.6969312517570545,4.696931362,4.696931362,5.0,4.0,4,4,0.4581796265320357,5.771374522335718,5.771374702,5.771374702,31.0,62.0,62,62,-4.460133022645005,-4.127595644466148,-4.127595425,-4.127595425,1.999816162586212,25.081877851486208,25.08187866,25.08187866,0.4581796265320357,5.771374522335718,5.771374702,12.59631417053457,12.546696531032033,12.59631417053457,12.542091778601138
afmv2_bdd89c1f16e4,6082,6082,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_bdd89c1f16e4.npy,data/plane_corrected_afm/6082/N6082_1um_000/N6082_1um_000_plane_corrected.npy,1,256x256,-1.0,1.0,-0.039544183760881424,0.4034580588340759,-6.385761260986328,6.408880710601807,-4.865796654485166e-10,1.7563918828964233,True,0.3204617677192097,1.3801475950816529,1.380147576,1.380147576,68.0,153.0,153,153,0.4034580681402988,1.756391834990073,1.756391883,1.756391883,5.0,9.0,9,9,-3.194308992573771,-2.874057590627033,-2.874057531,-2.874057531,1.9996852600574493,8.527147436141973,8.527147293,8.527147293,0.4034580681402988,1.756391834990073,1.756391883,4.353344185396992,4.3067464955474675,4.353344185396992,4.264244782149865
afmv2_9ce68906314c,6082,6082,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_9ce68906314c.npy,data/plane_corrected_afm/6082/N6082_1um_001/N6082_1um_001_plane_corrected.npy,1,256x256,-1.0,1.0,-0.03917568549513817,0.4064939320087433,-8.663999557495117,7.686009883880615,6.293703336268663e-10,1.863613247871399,True,0.3243343793414504,1.461682502731724,1.461682558,1.461682558,68.0,75.0,75,75,0.4064939274118512,1.8636132819638414,1.863613248,1.863613248,5.0,9.0,9,9,-3.6261761841382434,-3.697391447839358,-3.69739151,-3.69739151,1.9999513196945191,8.935044097900391,8.935044289,8.935044289,0.4064939274118512,1.8636132819638414,1.863613248,4.584603007059604,4.506714661885734,4.584603007059604,4.467630791766055
afmv2_b8d8ab39e840,6082,6082,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_b8d8ab39e840.npy,data/plane_corrected_afm/6082/N6082_1um_002/N6082_1um_002_plane_corrected.npy,1,256x256,-1.0,1.0,-0.046170882880687714,0.38700175285339355,-8.135797500610352,7.377830505371094,2.737579052336514e-10,1.9985816478729248,True,0.30602414282953516,1.5612130536680395,1.561213017,1.561213017,64.0,72.0,72,72,0.38700175585193825,1.998581655286844,1.998581648,1.998581648,5.0,9.0,9,9,-3.527989405455066,-3.677162841804443,-3.677162886,-3.677162886,1.9995827543735505,10.159368610382085,10.15936852,10.15936852,0.38700175585193825,1.998581655286844,1.998581648,5.164270252178068,5.101600936556444,5.164270252178068,5.080744264352747
afmv2_c53e29975403,6084,6084,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_c53e29975403.npy,data/plane_corrected_afm/6084/N6084_1um_000/N6084_1um_000_plane_corrected.npy,1,256x256,-1.0,1.0,-0.20730969309806824,0.409895122051239,-26.429758071899414,19.453187942504883,-5.960464477539063e-08,4.552945137023926,True,0.3263403816023895,3.4734561503556662,3.473456144,3.473456144,9.0,14.0,14,14,0.4098951260480232,4.5529452083138064,4.552945137,4.552945137,26.0,45.0,45,45,-3.699445189296095,-3.9516412921737314,-3.951641321,-3.951641321,1.9998038440942765,20.809802627563478,20.80980301,20.80980301,0.4098951260480232,4.5529452083138064,4.552945137,11.107585621255678,10.64366025834859,11.107585621255678,10.40592190529985
afmv2_162f120f042e,6084,6084,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_162f120f042e.npy,data/plane_corrected_afm/6084/N6084_1um_004/N6084_1um_004_plane_corrected.npy,1,256x256,-1.0,1.0,0.12304940819740295,0.41287684440612793,-8.209556579589844,4.491387844085693,-4.001776687800884e-10,1.3994195461273193,True,0.33034476432632365,1.1018822599685314,1.101882219,1.101882219,103.0,166.0,166,166,0.4128768529191528,1.3994195956388817,1.399419546,1.399419546,3.0,6.0,6,6,-2.7793021549403485,-2.8629388253782126,-2.862938881,-2.862938881,1.999200633764267,6.65215574502945,6.652155876,6.652155876,0.4128768529191528,1.3994195956388817,1.399419546,3.3894358226783616,3.335552365164964,3.3894358226783616,3.327407781231141
afmv2_c7987e855376,6084,6084,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_c7987e855376.npy,data/plane_corrected_afm/6084/N6084_1um_005/N6084_1um_005_plane_corrected.npy,1,256x256,-1.0,1.0,-0.1324790120124817,0.4196697175502777,-10.63212776184082,9.408113479614258,0.0,2.4727678298950195,True,0.33477431060587565,1.9526957249544503,1.952695727,1.952695727,36.0,46.0,46,46,0.4196697158648812,2.472767616881255,2.472767591,2.472767591,24.0,46.0,46,46,-3.480312206184539,-3.684068408733524,-3.684068441,-3.684068441,1.9997573900222778,11.633842062950134,11.63384247,11.63384247,0.4196697158648812,2.472767616881255,2.472767591,5.892175497546263,5.832872066618418,5.892175497546263,5.817626738621794
afmv2_ad79db865454,6084,6084,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_ad79db865454.npy,data/plane_corrected_afm/6084/N6084_1um_006/N6084_1um_006_plane_corrected.npy,1,256x256,-1.0,1.0,-0.08437690138816833,0.41116204857826233,-7.8586297035217285,5.885340213775635,-1.862645149230957e-08,1.553037405014038,True,0.3252127698832035,1.2143406117825228,1.214340568,1.214340568,70.0,80.0,80,80,0.4111620535642136,1.5530374065157009,1.553037405,1.553037405,5.0,9.0,9,9,-3.763544584162378,-3.6676385993639746,-3.66763854,-3.66763854,1.9995507955551148,7.394963562488559,7.394963741,7.394963741,0.4111620535642136,1.5530374065157009,1.553037405,3.7771905093210503,3.7339880971421864,3.7771905093210503,3.698312430435442
afmv2_ababa63b66bb,6085,6085,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_ababa63b66bb.npy,data/plane_corrected_afm/6085/N6085_1um_000/N6085_1um_000_plane_corrected.npy,1,256x256,-1.0,1.0,-0.0745382010936737,0.447240948677063,-12.276815414428711,13.985267639160156,-1.4901161193847656e-08,3.7931997776031494,True,0.36590821944007734,3.076049641393153,3.076049566,3.076049566,20.0,22.0,22,22,0.44724092909373014,3.7931998347885054,3.793199778,3.793199778,18.0,34.0,34,34,-4.015111398158937,-3.9497003751677813,-3.949700356,-3.949700356,1.9997040098905563,16.73478138446808,16.73478127,16.73478127,0.44724092909373014,3.7931998347885054,3.793199778,8.481334305594265,8.406615314901117,8.481334305594265,8.36862920797162
afmv2_26dacd365a64,6085,6085,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_26dacd365a64.npy,data/plane_corrected_afm/6085/N6085_1um_001/N6085_1um_001_plane_corrected.npy,1,256x256,-1.0,1.0,-0.014768837951123714,0.4009173512458801,-10.454718589782715,6.431515693664551,-3.3651303965598345e-10,2.1199769973754883,True,0.3192057518547411,1.6702312781868578,1.670231223,1.670231223,64.0,76.0,76,76,0.40091733773099564,2.1199770559325235,2.119976997,2.119976997,5.0,10.0,10,10,-3.6339219479678047,-3.723092928367363,-3.723093033,-3.723093033,1.9996635913848877,10.37901065349579,10.3790102,10.3790102,0.40091733773099564,2.1199770559325235,2.119976997,5.287815857330094,5.232459842850574,5.287815857330094,5.190378370747701
afmv2_7f8805e92f19,6085,6085,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_7f8805e92f19.npy,data/plane_corrected_afm/6085/N6085_1um_002/N6085_1um_002_plane_corrected.npy,1,256x256,-1.0,1.0,-0.11341860890388489,0.4265299439430237,-10.107965469360352,10.786460876464844,0.0,3.0947747230529785,True,0.3404142094041056,2.4487936746866383,2.44879365,2.44879365,35.0,38.0,38,38,0.42652994753658935,3.094774672563468,3.094774723,3.094774723,7.0,14.0,14,14,-3.9325191132379382,-3.9176835901719524,-3.917683601,-3.917683601,1.9999562174081804,14.347109246253973,14.34710884,14.34710884,0.42652994753658935,3.094774672563468,3.094774723,7.255703123396715,7.193570676656673,7.255703123396715,7.173711664971816
afmv2_c0026afb0f56,6085,6085,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_c0026afb0f56.npy,data/plane_corrected_afm/6085/N6085_1um_003/N6085_1um_003_plane_corrected.npy,1,256x256,-1.0,1.0,-0.14105764031410217,0.41063305735588074,-11.86236572265625,11.135855674743652,0.0,3.1565499305725098,True,0.3260160785038445,2.485030663019291,2.485030651,2.485030651,41.0,44.0,44,44,0.41063305523172156,3.156549953811219,3.156549931,3.156549931,6.0,13.0,13,13,-3.9867985816566405,-3.9463653897578728,-3.946365356,-3.946365356,1.9998000347614289,15.183096623420719,15.18309689,15.18309689,0.41063305523172156,3.156549953811219,3.156549931,7.68703326143573,7.62241750291462,7.68703326143573,7.5923074104916815
afmv2_d842f99534ef,6087,6087,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_d842f99534ef.npy,data/plane_corrected_afm/6087/N87_Ctr_000/N87_Ctr_000_plane_corrected.npy,1,256x256,-1.0,1.0,0.17926599085330963,0.4951401948928833,-23.059694290161133,19.72993278503418,2.2373569663614035e-09,7.426691055297852,True,0.40184517651430174,5.992183933264549,5.992184162,5.992184162,82.0,97.0,97,97,0.4951401754355309,7.426691109002404,7.426691055,7.426691055,3.0,7.0,7,7,-2.832888146861818,-3.027738592979229,-3.027738571,-3.027738571,1.9998254138231277,29.59836864471436,29.59836769,29.59836769,0.4951401754355309,7.426691109002404,7.426691055,14.99916887671214,14.911673160400088,14.99916887671214,14.800476301643876
afmv2_fdd58e8b79c6,6087,6087,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_fdd58e8b79c6.npy,data/plane_corrected_afm/6087/N87_Ctr_001/N87_Ctr_001_plane_corrected.npy,1,256x256,-1.0,1.0,0.14207705855369568,0.4700929820537567,-21.74358367919922,17.329179763793945,-4.2928149923682213e-10,7.289650917053223,True,0.375680529490386,5.793811640730169,5.793811798,5.793811798,85.0,108.0,108,108,0.4700929766979017,7.289650584497395,7.28965044,7.28965044,3.0,7.0,7,7,-2.7554714131671356,-3.082246826568422,-3.08224678,-3.08224678,1.999956761598587,30.673281002044682,30.67328072,30.67328072,0.4700929766979017,7.289650584497395,7.28965044,15.506827257242735,15.422177051841166,15.506827257242735,15.336972074099842
afmv2_eed2482bdedd,6088,6088,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_eed2482bdedd.npy,data/plane_corrected_afm/6088/N88_Ctr_000/N88_Ctr_000_plane_corrected.npy,1,512x512,-1.0,1.0,0.24335162341594696,0.37268078327178955,-14.85673713684082,5.273909091949463,1.2869350030086935e-10,1.8323196172714233,True,0.2868109888850785,1.3709481380435746,1.370948195,1.370948195,156.0,402.0,402,402,0.3726807871476591,1.8323196295961168,1.832319617,1.832319617,3.0,10.0,10,10,-2.1985228130929517,-3.3341403653786252,-3.334140301,-3.334140301,1.999691790342331,9.395983457565315,9.395983696,9.395983696,0.3726807871476591,1.8323196295961168,1.832319617,4.916592678736984,4.779970751374858,4.916592678736984,4.698715823580392
afmv2_156a052dffdc,6088,6088,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_156a052dffdc.npy,data/plane_corrected_afm/6088/N88_Ctr_001/N88_Ctr_001_plane_corrected.npy,1,512x512,-1.0,1.0,-0.26448264718055725,0.38424816727638245,-19.477073669433594,17.116029739379883,-5.960464477539063e-08,3.9870574474334717,True,0.30154938053081093,3.087489412225569,3.087489367,3.087489367,35.0,110.0,110,110,0.3842481590882173,3.9870575973125812,3.987057686,3.987057686,26.0,99.0,99,99,-3.071724382136305,-3.5983318557194246,-3.598331928,-3.598331928,1.999555693268776,20.251594910621648,20.25159454,20.25159454,0.3842481590882173,3.9870575973125812,3.987057686,10.376256861642416,10.238752295861882,10.376256861642416,10.128047435135619
afmv2_606c172be78e,6088,6088,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_606c172be78e.npy,data/plane_corrected_afm/6088/N88_Ctr_002/N88_Ctr_002_plane_corrected.npy,1,512x512,-1.0,1.0,0.2172081172466278,0.38032180070877075,-14.139904975891113,5.782793045043945,5.184119800105691e-11,1.7515640258789062,True,0.2911493444718244,1.3055092619119621,1.30550921,1.30550921,173.0,465.0,465,465,0.38032181038282736,1.751564104379976,1.751564145,1.751564145,3.0,10.0,10,10,-2.1657490718795365,-3.338717749100636,-3.338717699,-3.338717699,1.99989566385746,8.866008853912357,8.866008759,8.866008759,0.38032181038282736,1.751564104379976,1.751564145,4.605478982698553,4.483984891947099,4.605478982698553,4.4332357003121485
afmv2_c298a87f9ac7,6090,6090,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_c298a87f9ac7.npy,data/plane_corrected_afm/6090/N6090_1um_000/N6090_1um_000_plane_corrected.npy,1,256x256,-1.0,1.0,-0.08560661226511002,0.38987812399864197,-9.765664100646973,8.45779037475586,-1.5234036254696548e-10,2.478907346725464,True,0.30677571310062607,1.9264070811428606,1.926407099,1.926407099,44.0,49.0,49,49,0.38987810531120126,2.478907350972083,2.478907347,2.478907347,5.0,10.0,10,10,-3.7547158025399696,-3.9470415218061103,-3.947041512,-3.947041512,1.9995722663402558,12.499114799499518,12.49911499,12.49911499,0.38987810531120126,2.478907350972083,2.478907347,6.35815994076768,6.2795293071683815,6.35815994076768,6.250894258688731
afmv2_dba1ae57a43d,6090,6090,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_dba1ae57a43d.npy,data/plane_corrected_afm/6090/N6090_1um_001/N6090_1um_001_plane_corrected.npy,1,256x256,-1.0,1.0,-0.18689891695976257,0.45175498723983765,-11.414041519165039,16.82669448852539,-5.960464477539063e-08,4.685108184814453,True,0.36606994489896016,3.769524034733844,3.769524097,3.769524097,18.0,26.0,26,26,0.4517550111039282,4.685108053319165,4.685108185,4.685108185,24.0,48.0,48,48,-4.077307604174055,-3.845478324705633,-3.845478296,-3.845478296,1.9998904693126678,20.5152572631836,20.51525688,20.51525688,0.4517550111039282,4.685108053319165,4.685108185,10.3709044463512,10.297278122011026,10.3709044463512,10.258190424915812
afmv2_858bfac1013f,6090,6090,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_858bfac1013f.npy,data/plane_corrected_afm/6090/N6090_1um_002/N6090_1um_002_plane_corrected.npy,1,256x256,-1.0,1.0,-0.1372339278459549,0.4557139575481415,-12.927994728088379,21.255760192871094,5.960464477539063e-08,4.8964691162109375,True,0.37528824739113587,3.988873344430595,3.988873243,3.988873243,19.0,30.0,30,30,0.45571394520135244,4.896469234521324,4.896469116,4.896469116,27.0,54.0,54,54,-3.967698274478295,-3.7310572101342236,-3.731057167,-3.731057167,1.999722908139229,21.052556896209715,21.05255699,21.05255699,0.45571394520135244,4.896469234521324,4.896469116,10.744611364389716,10.628825635121157,10.744611364389716,10.527737023225594
afmv2_ed15ac0d2ac5,6093,6093,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_ed15ac0d2ac5.npy,data/plane_corrected_afm/6093/N6093_1um_000/N6093_1um_000_plane_corrected.npy,1,256x256,-1.0,1.0,0.19731566309928894,0.43662476539611816,-23.339332580566406,18.242671966552734,0.0,7.464062690734863,True,0.3414967146322392,5.8051971796463615,5.805197239,5.805197239,37.0,50.0,50,50,0.4366247580746118,7.46406284943538,7.464062691,7.464062691,5.0,9.0,9,9,-3.9997378241330472,-4.255510483863736,-4.25551033,-4.25551033,1.9999735325574877,34.13291025161743,34.13291168,34.13291168,0.4366247580746118,7.46406284943538,7.464062691,17.094914366170453,16.999276803872124,17.094914366170453,17.06668098150759
afmv2_20a7bc5e55e5,6093,6093,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_20a7bc5e55e5.npy,data/plane_corrected_afm/6093/N6093_1um_001/N6093_1um_001_plane_corrected.npy,1,256x256,-1.0,1.0,0.2061622440814972,0.4565467834472656,-21.27688980102539,18.414772033691406,7.450580596923828e-08,7.11793851852417,True,0.36555285693594,5.674995831001126,5.674995899,5.674995899,45.0,65.0,65,65,0.4565467921067765,7.117938460382676,7.117938519,7.117938519,4.0,8.0,8,8,-3.873981815606372,-4.062775991202857,-4.062776089,-4.062776089,1.999979716539383,31.117523717880253,31.11752319,31.11752319,0.4565467921067765,7.117938460382676,7.117938519,15.590819130578717,15.524419309888255,15.590819130578717,15.558919653307143
afmv2_b008b414ea15,6093,6093,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_b008b414ea15.npy,data/plane_corrected_afm/6093/N6093_1um_002/N6093_1um_002_plane_corrected.npy,1,256x256,-1.0,1.0,0.16823208332061768,0.4289070665836334,-22.898054122924805,17.23924446105957,0.0,7.00724983215332,True,0.33766504180735923,5.477526364597368,5.477526188,5.477526188,37.0,54.0,54,54,0.42890708147645323,7.00724982959689,7.007249832,7.007249832,4.0,9.0,9,9,-3.7501742843457984,-4.034115553041597,-4.034115791,-4.034115791,1.9996994584798813,32.69696578979492,32.69696426,32.69696426,0.42890708147645323,7.00724982959689,7.007249832,16.33745426975792,16.221775091904075,16.33745426975792,16.350939963073397
afmv2_57ed3b3d5ff4,6093,6093,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_57ed3b3d5ff4.npy,data/plane_corrected_afm/6093/N6093_1um_003/N6093_1um_003_plane_corrected.npy,1,256x256,-1.0,1.0,0.11370092630386353,0.4333134591579437,-18.776817321777344,17.104938507080078,-9.658833732828498e-10,5.3576459884643555,True,0.34861890503111703,4.266124960572985,4.266124725,4.266124725,66.0,74.0,74,74,0.43331345851876457,5.357646035230177,5.357645988,5.357645988,4.0,8.0,8,8,-3.6246398089333383,-4.0592382943021335,-4.059238434,-4.059238434,1.9996982216835022,24.52588939666748,24.52589035,24.52589035,0.43331345851876457,5.357646035230177,5.357645988,12.364365633933257,12.237216338546526,12.364365633933257,12.26479532297612
